,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중,상장주식수
112,1725,신영증권우,"53,900",,-0.2,"54,000","54,000","53,700","1,337","71,936,100","380,197,825,700",0.02,"7,053,763"
113,1740,SK네트웍스,"5,870",,-4.2,"6,110","6,140","5,820","3,155,806","18,643,139,960","1,456,861,487,890",0.08,"248,187,647"
114,1745,SK네트웍스우,"55,200",,1.3,"55,000","55,300","54,400",584,"31,906,800","6,273,369,600",0,"113,648"
115,1750,한양증권,"6,900",,0,"6,930","6,930","6,850","6,970","47,953,400","87,826,884,600",0.01,"12,728,534"
116,1755,한양증권우,"7,780",,0,"7,720","7,810","7,720",68,"528,150","4,084,500,000",0,"525,000"
117,1770,신화실업,"22,700",,-1.1,"22,950","23,000","22,350","1,512","34,062,650","27,577,730,600",0,"1,214,878"
118,1780,알루코,"2,805",,0.4,"2,820","2,820","2,770","105,530","294,722,280","209,040,106,110",0.01,"74,524,102"
119,1790,대한제당,"20,700",,-0.5,"20,800","20,800","20,500","4,176","86,047,500","182,988,041,400",0.01,"8,840,002"
120,1795,대한제당우,"12,400",,0.4,"12,450","12,450","12,250",834,"10,259,150","8,038,622,400",0,"648,276"
121,1799,대한제당3우B,"23,700",,0.8,"23,200","23,700","23,200",153,"3,573,700","3,072,847,200",0,"129,656"
122,1800,오리온홀딩스,"19,600",,1.6,"19,300","19,850","19,300","104,521","2,057,749,200","1,227,850,271,200",0.07,"62,645,422"
123,1810,무림SP,"2,890",,0.2,"2,890","2,900","2,840","29,841","85,841,295","63,977,375,000",0,"22,137,500"
124,1820,삼화콘덴서,"60,200",,-0.7,"60,000","60,300","59,200","74,891","4,479,916,100","625,779,000,000",0.04,"10,395,000"
125,1840,이화공영,"6,590",,1.1,"6,520","6,590","6,430","107,318","702,746,310","130,519,958,400",0.01,"19,805,760"
126,1880,삼호,"15,200",,0,"15,150","15,200","15,000","6,197","93,469,800","230,732,443,200",0.01,"15,179,766"
127,1940,KISCO홀딩스,"13,300",,1.5,"13,100","13,350","13,100","38,241","504,860,150","245,735,854,000",0.01,"18,476,380"
128,2020,코오롱,"27,250",,0.9,"26,900","27,500","26,700","87,212","2,369,278,750","344,070,108,500",0.02,"12,626,426"
129,2025,코오롱우,"15,250",,1,"15,000","15,250","14,950","3,711","56,164,050","16,414,947,500",0,"1,076,390"
130,2030,아세아,"134,500",,1.9,"131,000","135,000","131,000",682,"91,401,000","294,692,728,000",0.02,"2,191,024"
131,2070,남영비비안,"6,470",,1.9,"6,280","6,470","6,280",732,"4,658,420","44,435,604,150",0,"6,867,945"
132,2100,경농,"15,400",,-0.6,"15,400","15,850","15,400","409,772","6,379,378,050","334,052,950,000",0.02,"21,691,750"
133,2140,고려산업,"2,295",,1.6,"2,255","2,340","2,230","256,761","588,849,475","57,235,980,375",0,"24,939,425"
134,2150,도화엔지니어링,"11,550",,4.5,"11,050","11,700","10,900","474,282","5,386,651,850","389,466,000,000",0.02,"33,720,000"
135,2170,삼양통상,"59,900",,1.5,"58,800","60,100","58,000","14,883","887,195,800","179,700,000,000",0.01,"3,000,000"
136,2200,수출포장,"23,000",,0,"23,000","23,200","22,800","9,460","218,084,650","92,000,000,000",0.01,"4,000,000"
137,2210,동성제약,"16,300",,1.6,"16,100","16,950","15,950","523,483","8,615,900,450","403,532,156,200",0.02,"24,756,574"
